mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6.568902254104614,0.06887267883462837,0.04461312294006348,0.005241476781718168,0.6,200,5,5,0.05,0.6,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.6}",0.9746550061890568,0.9655291541614093,0.9370325710885995,0.9748277319289362,0.9477151858844424,0.9599519298504889,0.015123559642200551,1,0.996456433510635,0.9965676324109778,0.996900620052439,0.996476448568112,0.9972421185162216,0.9967286506116769,0.00030227724340012085
8.784604215621949,0.37877034489958855,0.054609060287475586,0.00877422492037273,0.6,300,7,4,0.08,1.0,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.08, 'colsample_bytree': 1.0}",0.9756409963313032,0.9547069839018062,0.9384527245937898,0.9734274366467618,0.9512436513032133,0.9586943585553749,0.01403843340672708,2,0.999734639040542,0.9989589388281267,0.9998906762434911,0.999701130790313,0.9997759710581694,0.9996122711921285,0.00033287238249308116
9.297211170196533,0.28340417790402284,0.05993905067443848,0.013480341290724002,0.6,250,7,8,0.08,0.7,"{'subsample': 0.6, 'n_estimators': 250, 'min_child_weight': 7, 'max_depth': 8, 'learning_rate': 0.08, 'colsample_bytree': 0.7}",0.9776887749255863,0.9548237907868964,0.9414740588510676,0.9692222763878375,0.9460645745885068,0.957854695107979,0.013704971312730884,3,0.9999987880293046,0.9999991452808009,0.9999992353288168,0.9999996078818536,0.9999971849446088,0.9999987922930769,8.449441792966382e-07
7.732676458358765,0.2956860851409328,0.04808483123779297,0.007931321332586365,1.0,200,5,8,0.05,0.9,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",0.9514801475919666,0.9474140450032595,0.9284180195747699,0.9699473947060235,0.9482116944410492,0.9490942602634138,0.01320344386281171,4,0.9999971771272741,0.9999862470818432,0.9999918789746747,0.9999972586131951,0.9999922754877572,0.9999929674569488,4.073386865016814e-06
5.604550075531006,0.13513285153122576,0.032172536849975585,0.00540043463668355,1.0,150,7,7,0.01,0.9,"{'subsample': 1.0, 'n_estimators': 150, 'min_child_weight': 7, 'max_depth': 7, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",0.9047282680194555,0.866901095232227,0.8692417765335498,0.8908540515258658,0.9153934993240819,0.889423738127036,0.01910645935282863,5,0.9735064391529297,0.9770775960791956,0.9794843520040976,0.9713059107515288,0.980318107393094,0.9763384810761693,0.003453330161820069
